tournament_name,surface,draw_size,tournament_level,tournament_date,season,round,best_of,winner_id,winner_name,loser_id,loser_name,winner_age,winner_ht,winner_hand,winner_ioc,winner_seed,winner_entry,winner_rank,winner_rank_points,loser_age,loser_ht,loser_hand,loser_ioc,loser_seed,loser_entry,loser_rank,loser_rank_points,tournament_year,rank_diff,log_winner_rank_points,log_loser_rank_points,log_rank_points_diff,age_diff,round_order
Dubai,Hard,32,A,2017-02-27,2017,R32,3,103819,Roger Federer,105332,Benoit Paire,35.5,185.0,R,SUI,3.0,,10.0,3260.0,27.8,196.0,R,FRA,,,39.0,1040.0,2017,29.0,8.089789175789319,6.947937068614969,1.1418521071743495,7.699999999999999,3.0
Dubai,Hard,32,A,2017-02-27,2017,R32,3,104259,Philipp Kohlschreiber,104180,Gilles Muller,33.3,178.0,R,GER,,,29.0,1225.0,33.8,193.0,L,LUX,8.0,,27.0,1370.0,2017,-2.0,7.111512116496157,7.223295679562314,-0.11178356306615722,-0.5,3.0
Dubai,Hard,32,A,2017-02-27,2017,R32,3,106421,Daniil Medvedev,103914,Omar Awadhy,21.0,198.0,R,RUS,,,57.0,797.0,35.1,,R,UAE,,WC,2147.0,0.0,2017,2090.0,6.682108597449809,0.0,6.682108597449809,-14.100000000000001,3.0
Dubai,Hard,32,A,2017-02-27,2017,R32,3,104198,Guillermo Garcia Lopez,104678,Viktor Troicki,33.7,188.0,R,ESP,,,97.0,595.0,31.0,193.0,R,SRB,,,34.0,1075.0,2017,-63.0,6.39024066706535,6.98100574072173,-0.5907650736563799,2.700000000000003,3.0
Dubai,Hard,32,A,2017-02-27,2017,R32,3,104918,Andy Murray,104291,Malek Jaziri,29.7,191.0,R,GBR,1.0,,1.0,11540.0,33.1,185.0,R,TUN,,,51.0,883.0,2017,50.0,9.353661191420406,6.784457062637643,2.5692041287827623,-3.400000000000002,3.0
Dubai,Hard,32,A,2017-02-27,2017,R16,3,106000,Damir Dzumhur,104719,Marcel Granollers,24.7,175.0,R,BIH,,,77.0,674.0,30.8,191.0,R,ESP,,,36.0,1068.0,2017,-41.0,6.51471269087253,6.974478911025045,-0.459766220152515,-6.100000000000001,4.0
Dubai,Hard,32,A,2017-02-27,2017,R16,3,104898,Robin Haase,104607,Tomas Berdych,29.8,191.0,R,NED,,,66.0,763.0,31.4,196.0,R,CZE,5.0,,14.0,2790.0,2017,-52.0,6.638567789166521,7.934155233536322,-1.2955874443698017,-1.5999999999999979,4.0
Dubai,Hard,32,A,2017-02-27,2017,R16,3,104792,Gael Monfils,105554,Daniel Evans,30.4,193.0,R,FRA,4.0,,12.0,3190.0,26.7,175.0,R,GBR,,,43.0,971.0,2017,31.0,8.068089626278244,6.879355804460439,1.188733821817805,3.6999999999999993,4.0
Dubai,Hard,32,A,2017-02-27,2017,R16,3,104269,Fernando Verdasco,105138,Roberto Bautista Agut,33.2,188.0,L,ESP,,,35.0,1070.0,28.8,183.0,R,ESP,6.0,,16.0,2190.0,2017,-19.0,6.976348070447749,7.692113339595466,-0.7157652691477177,4.400000000000002,4.0
Dubai,Hard,32,A,2017-02-27,2017,R16,3,106298,Lucas Pouille,105657,Marius Copil,23.0,185.0,R,FRA,7.0,,15.0,2261.0,26.3,191.0,R,ROU,,Q,124.0,467.0,2017,109.0,7.724004656676065,6.148468295917647,1.5755363607584183,-3.3000000000000007,4.0
Dubai,Hard,32,A,2017-02-27,2017,R16,3,105539,Evgeny Donskoy,103819,Roger Federer,26.8,185.0,R,RUS,,Q,116.0,493.0,35.5,185.0,R,SUI,3.0,,10.0,3260.0,2017,-106.0,6.202535517187923,8.089789175789319,-1.887253658601396,-8.7,4.0
Dubai,Hard,32,A,2017-02-27,2017,R16,3,104259,Philipp Kohlschreiber,106421,Daniil Medvedev,33.3,178.0,R,GER,,,29.0,1225.0,21.0,198.0,R,RUS,,,57.0,797.0,2017,28.0,7.111512116496157,6.682108597449809,0.4294035190463479,12.299999999999997,4.0
Dubai,Hard,32,A,2017-02-27,2017,R16,3,104918,Andy Murray,104198,Guillermo Garcia Lopez,29.7,191.0,R,GBR,1.0,,1.0,11540.0,33.7,188.0,R,ESP,,,97.0,595.0,2017,96.0,9.353661191420406,6.39024066706535,2.9634205243550555,-4.0000000000000036,4.0
Dubai,Hard,32,A,2017-02-27,2017,QF,3,104898,Robin Haase,106000,Damir Dzumhur,29.8,191.0,R,NED,,,66.0,763.0,24.7,175.0,R,BIH,,,77.0,674.0,2017,11.0,6.638567789166521,6.51471269087253,0.12385509829399055,5.100000000000001,5.0
Dubai,Hard,32,A,2017-02-27,2017,QF,3,104269,Fernando Verdasco,104792,Gael Monfils,33.2,188.0,L,ESP,,,35.0,1070.0,30.4,193.0,R,FRA,4.0,,12.0,3190.0,2017,-23.0,6.976348070447749,8.068089626278244,-1.0917415558304953,2.8000000000000043,5.0
Dubai,Hard,32,A,2017-02-27,2017,QF,3,106298,Lucas Pouille,105539,Evgeny Donskoy,23.0,185.0,R,FRA,7.0,,15.0,2261.0,26.8,185.0,R,RUS,,Q,116.0,493.0,2017,101.0,7.724004656676065,6.202535517187923,1.5214691394881426,-3.8000000000000007,5.0
Dubai,Hard,32,A,2017-02-27,2017,QF,3,104918,Andy Murray,104259,Philipp Kohlschreiber,29.7,191.0,R,GBR,1.0,,1.0,11540.0,33.3,178.0,R,GER,,,29.0,1225.0,2017,28.0,9.353661191420406,7.111512116496157,2.2421490749242485,-3.599999999999998,5.0
Dubai,Hard,32,A,2017-02-27,2017,SF,3,104269,Fernando Verdasco,104898,Robin Haase,33.2,188.0,L,ESP,,,35.0,1070.0,29.8,191.0,R,NED,,,66.0,763.0,2017,31.0,6.976348070447749,6.638567789166521,0.33778028128122806,3.400000000000002,6.0
Dubai,Hard,32,A,2017-02-27,2017,SF,3,104918,Andy Murray,106298,Lucas Pouille,29.7,191.0,R,GBR,1.0,,1.0,11540.0,23.0,185.0,R,FRA,7.0,,15.0,2261.0,2017,14.0,9.353661191420406,7.724004656676065,1.6296565347443401,6.699999999999999,6.0
Dubai,Hard,32,A,2017-02-27,2017,F,3,104918,Andy Murray,104269,Fernando Verdasco,29.7,191.0,R,GBR,1.0,,1.0,11540.0,33.2,188.0,L,ESP,,,35.0,1070.0,2017,34.0,9.353661191420406,6.976348070447749,2.377313120972657,-3.5000000000000036,7.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,106378,Kyle Edmund,105671,Gastao Elias,22.1,188.0,R,GBR,,,46.0,933.0,26.2,180.0,R,POR,,,95.0,604.0,2017,49.0,6.839476438228843,6.405228458030842,0.43424798019800104,-4.099999999999998,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105643,Federico Delbonis,105723,Andrey Kuznetsov,26.4,193.0,L,ARG,,,49.0,905.0,26.0,183.0,R,RUS,,,62.0,790.0,2017,13.0,6.80903930604298,6.673297967767654,0.13574133827532542,0.3999999999999986,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105487,Facundo Bagnis,103898,Julien Benneteau,27.0,183.0,L,ARG,,,83.0,645.0,35.2,185.0,R,FRA,,Q,117.0,502.0,2017,34.0,6.470799503782602,6.220590170099739,0.2502093336828626,-8.200000000000003,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,104547,Horacio Zeballos,105657,Marius Copil,31.8,188.0,L,ARG,,,73.0,714.0,26.3,191.0,R,ROU,,Q,111.0,532.0,2017,38.0,6.5722825426940075,6.278521424165844,0.2937611185281632,5.5,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,103565,Stephane Robert,104534,Dudi Sela,36.8,185.0,R,FRA,,,81.0,660.0,31.9,175.0,R,ISR,,,78.0,686.0,2017,-3.0,6.493753839851686,6.532334292222349,-0.03858045237066321,4.899999999999999,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,104731,Kevin Anderson,105943,Federico Gaio,30.8,203.0,R,RSA,,,79.0,680.0,25.0,178.0,R,ITA,,Q,159.0,377.0,2017,80.0,6.523562306149512,5.934894195619588,0.5886681105299241,5.800000000000001,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105732,Pierre Hugues Herbert,105064,Thomaz Bellucci,25.9,188.0,R,FRA,,,74.0,713.0,29.1,188.0,L,BRA,,,71.0,721.0,2017,-3.0,6.570882962339584,6.582025138892826,-0.01114217655324179,-3.200000000000003,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105550,Guido Pella,104198,Guillermo Garcia Lopez,26.8,183.0,L,ARG,,,145.0,395.0,33.7,188.0,R,ESP,,,89.0,620.0,2017,-56.0,5.981414211254481,6.431331081933479,-0.4499168706789982,-6.900000000000002,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105554,Daniel Evans,104460,Dustin Brown,26.7,175.0,R,GBR,,,41.0,1016.0,32.2,196.0,R,JAM,,,82.0,651.0,2017,41.0,6.92461239604856,6.480044561926653,0.4445678341219068,-5.5000000000000036,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,106210,Jiri Vesely,105952,Renzo Olivo,23.6,198.0,L,CZE,,,56.0,848.0,24.9,178.0,R,ARG,,,88.0,621.0,2017,32.0,6.744059186311348,6.432940092739179,0.3111190935721684,-1.2999999999999972,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105385,Donald Young,111578,Stefan Kozlov,27.6,183.0,L,USA,,,60.0,801.0,19.0,183.0,R,USA,,WC,116.0,509.0,2017,56.0,6.687108607866515,6.234410725718371,0.45269788214814355,8.600000000000001,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105526,Jan Lennard Struff,105053,Santiago Giraldo,26.8,193.0,R,GER,,,63.0,786.0,29.2,188.0,R,COL,,Q,103.0,557.0,2017,40.0,6.668228248417403,6.324358962381311,0.34386928603609235,-2.3999999999999986,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,104022,Mikhail Youzhny,106421,Daniil Medvedev,34.6,183.0,R,RUS,,,84.0,631.0,21.0,198.0,R,RUS,,,58.0,826.0,2017,-26.0,6.448889394146858,6.717804695023691,-0.26891530087683346,13.600000000000001,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105967,Henri Laaksonen,106432,Borna Coric,24.9,185.0,R,SUI,,Q,123.0,474.0,20.3,188.0,R,CRO,,,59.0,815.0,2017,-64.0,6.163314804034641,6.704414354964107,-0.5410995509294656,4.599999999999998,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,104291,Malek Jaziri,103917,Nicolas Mahut,33.1,185.0,R,TUN,,,53.0,883.0,35.1,191.0,R,FRA,,,54.0,870.0,2017,1.0,6.784457062637643,6.769641976852503,0.014815085785140347,-2.0,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,126203,Taylor Fritz,105332,Benoit Paire,19.3,196.0,R,USA,,WC,136.0,426.0,27.8,196.0,R,FRA,,,40.0,1040.0,2017,-96.0,6.056784013228625,6.947937068614969,-0.8911530553863445,-8.5,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,104871,Jeremy Chardy,105430,Radu Albot,30.0,188.0,R,FRA,,,80.0,670.0,27.3,175.0,R,MDA,,Q,87.0,623.0,2017,7.0,6.508769136971682,6.436150368369428,0.07261876860225414,2.6999999999999993,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105311,Joao Sousa,106043,Diego Schwartzman,27.9,185.0,R,POR,,,37.0,1100.0,24.5,170.0,R,ARG,,,44.0,972.0,2017,7.0,7.00397413672268,6.880384082186005,0.12359005453667482,3.3999999999999986,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105062,Mikhail Kukushkin,111442,Jordan Thompson,29.1,183.0,R,KAZ,,LL,90.0,618.0,22.8,183.0,R,AUS,,,76.0,709.0,2017,-14.0,6.428105272684596,6.565264970035361,-0.13715969735076516,6.300000000000001,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105985,Darian King,105932,Nikoloz Basilashvili,24.8,188.0,R,BAR,,Q,131.0,453.0,25.0,185.0,R,GEO,,Q,55.0,868.0,2017,-76.0,6.118097198041348,6.767343125265392,-0.6492459272240438,-0.1999999999999993,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,106216,Bjorn Fratangelo,106071,Bernard Tomic,23.6,183.0,R,USA,,WC,112.0,527.0,24.3,196.0,R,AUS,,,42.0,985.0,2017,-70.0,6.269096283706261,6.893656354602635,-0.6245600708963739,-0.6999999999999993,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,106415,Yoshihito Nishioka,111200,Elias Ymer,21.4,170.0,L,JPN,,LL,70.0,726.0,20.9,185.0,R,SWE,,Q,158.0,378.0,2017,88.0,6.588926477533519,5.937536205082426,0.6513902724510929,0.5,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105238,Alexandr Dolgopolov,104678,Viktor Troicki,28.3,180.0,R,UKR,,,64.0,785.0,31.0,193.0,R,SRB,,,39.0,1075.0,2017,-25.0,6.666956792429207,6.98100574072173,-0.3140489482925233,-2.6999999999999993,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,103893,Paolo Lorenzi,104898,Robin Haase,35.2,183.0,R,ITA,,,38.0,1077.0,29.9,191.0,R,NED,,,47.0,923.0,2017,9.0,6.982862751468942,6.828712071641684,0.15415067982725805,5.300000000000004,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,104926,Fabio Fognini,104505,Konstantin Kravchuk,29.7,178.0,R,ITA,,,43.0,980.0,32.0,190.0,R,RUS,,,96.0,604.0,2017,53.0,6.8885724595653635,6.405228458030842,0.4833440015345216,-2.3000000000000007,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105373,Martin Klizan,106329,Thiago Monteiro,27.6,191.0,L,SVK,,,66.0,775.0,22.7,183.0,L,BRA,,,77.0,690.0,2017,11.0,6.654152520183219,6.53813982376767,0.11601269641554879,4.900000000000002,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,106000,Damir Dzumhur,105992,Ryan Harrison,24.7,175.0,R,BIH,,,67.0,754.0,24.8,185.0,R,USA,,,45.0,941.0,2017,-22.0,6.626717749249025,6.848005274576363,-0.2212875253273383,-0.10000000000000142,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,111575,Karen Khachanov,103990,Tommy Robredo,20.7,198.0,R,RUS,,,52.0,895.0,34.8,180.0,R,ESP,,PR,471.0,82.0,2017,419.0,6.79794041297493,4.418840607796598,2.379099805178332,-14.099999999999998,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105173,Adrian Mannarino,104338,Juan Monaco,28.6,180.0,L,FRA,,,61.0,791.0,32.9,185.0,R,ARG,,,72.0,720.0,2017,11.0,6.674561391814426,6.580639137284949,0.09392225452947667,-4.299999999999997,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105376,Peter Gojowczyk,124187,Reilly Opelka,27.6,188.0,R,GER,,Q,148.0,394.0,19.5,211.0,R,USA,,WC,174.0,337.0,2017,26.0,5.978885764901122,5.823045895483019,0.15583986941810313,8.100000000000001,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105583,Dusan Lajovic,126207,Frances Tiafoe,26.6,183.0,R,SRB,,Q,106.0,552.0,19.1,188.0,R,USA,,WC,86.0,626.0,2017,-20.0,6.315358001522335,6.440946540632921,-0.12558853911058598,7.5,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R128,3,105577,Vasek Pospisil,104229,Yen Hsun Lu,26.7,193.0,R,CAN,,Q,129.0,454.0,33.5,180.0,R,TPE,,,65.0,783.0,2017,-64.0,6.12029741895095,6.664409020350408,-0.5441116013994574,-6.800000000000001,1.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104925,Novak Djokovic,106378,Kyle Edmund,29.7,188.0,R,SRB,2.0,,2.0,9825.0,22.1,188.0,R,GBR,,,46.0,933.0,2017,44.0,9.192787212728593,6.839476438228843,2.35331077449975,7.599999999999998,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105223,Juan Martin del Potro,105643,Federico Delbonis,28.4,198.0,R,ARG,31.0,,35.0,1155.0,26.4,193.0,L,ARG,,,49.0,905.0,2017,14.0,7.052721049232323,6.80903930604298,0.24368174318934344,2.0,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,100644,Alexander Zverev,105487,Facundo Bagnis,19.8,198.0,R,GER,18.0,,20.0,1895.0,27.0,183.0,L,ARG,,,83.0,645.0,2017,63.0,7.547501682814967,6.470799503782602,1.076702179032365,-7.199999999999999,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,106401,Nick Kyrgios,104547,Horacio Zeballos,21.8,193.0,R,AUS,15.0,,16.0,2255.0,31.8,188.0,L,ARG,,,73.0,714.0,2017,57.0,7.721348612617949,6.5722825426940075,1.1490660699239417,-10.0,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,103819,Roger Federer,103565,Stephane Robert,35.5,185.0,R,SUI,9.0,,10.0,3305.0,36.8,185.0,R,FRA,,,81.0,660.0,2017,71.0,8.10349427838097,6.493753839851686,1.6097404385292835,-1.2999999999999972,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105449,Steve Johnson,104731,Kevin Anderson,27.1,188.0,R,USA,24.0,,27.0,1415.0,30.8,203.0,R,RSA,,,79.0,680.0,2017,52.0,7.255591274253665,6.523562306149512,0.732028968104153,-3.6999999999999993,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104269,Fernando Verdasco,105732,Pierre Hugues Herbert,33.3,188.0,L,ESP,26.0,,29.0,1325.0,25.9,188.0,R,FRA,,,74.0,713.0,2017,45.0,7.189922170745808,6.570882962339584,0.6190392084062237,7.399999999999999,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104745,Rafael Nadal,105550,Guido Pella,30.7,185.0,L,ESP,5.0,,6.0,4415.0,26.8,183.0,L,ARG,,,145.0,395.0,2017,139.0,8.392989587956931,5.981414211254481,2.4115753767024506,3.8999999999999986,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105453,Kei Nishikori,105554,Daniel Evans,27.1,178.0,R,JPN,4.0,,5.0,4730.0,26.7,175.0,R,GBR,,,41.0,1016.0,2017,36.0,8.461891875631148,6.92461239604856,1.5372794795825877,0.40000000000000213,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104180,Gilles Muller,106210,Jiri Vesely,33.8,193.0,L,LUX,25.0,,28.0,1370.0,23.6,198.0,L,CZE,,,56.0,848.0,2017,28.0,7.223295679562314,6.744059186311348,0.4792364932509665,10.199999999999996,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105385,Donald Young,105023,Sam Querrey,27.6,183.0,L,USA,,,60.0,801.0,29.4,198.0,R,USA,23.0,,26.0,1480.0,2017,-34.0,6.687108607866515,7.300472814267799,-0.6133642064012843,-1.7999999999999972,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,106298,Lucas Pouille,105526,Jan Lennard Struff,23.0,185.0,R,FRA,14.0,,15.0,2421.0,26.8,193.0,R,GER,,,63.0,786.0,2017,48.0,7.792348924113037,6.668228248417403,1.1241206756956341,-3.8000000000000007,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105777,Grigor Dimitrov,104022,Mikhail Youzhny,25.8,191.0,R,BUL,12.0,,13.0,2925.0,34.6,183.0,R,RUS,,,84.0,631.0,2017,71.0,7.98139158158007,6.448889394146858,1.532502187433212,-8.8,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,106058,Jack Sock,105967,Henri Laaksonen,24.4,191.0,R,USA,17.0,,18.0,2060.0,24.9,185.0,R,SUI,,Q,123.0,474.0,2017,105.0,7.630946580890459,6.163314804034641,1.4676317768558178,-0.5,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104291,Malek Jaziri,104719,Marcel Granollers,33.1,185.0,R,TUN,,,53.0,883.0,30.8,191.0,R,ESP,32.0,,36.0,1113.0,2017,-17.0,6.784457062637643,7.01571242048723,-0.2312553578495864,2.3000000000000007,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,126203,Taylor Fritz,105227,Marin Cilic,19.3,196.0,R,USA,,WC,136.0,426.0,28.4,198.0,R,CRO,6.0,,7.0,3590.0,2017,-129.0,6.056784013228625,8.186185994226083,-2.129401980997458,-9.099999999999998,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,106233,Dominic Thiem,104871,Jeremy Chardy,23.5,185.0,R,AUT,8.0,,9.0,3375.0,30.0,188.0,R,FRA,,,80.0,670.0,2017,71.0,8.124446855715847,6.508769136971682,1.6156777187441653,-6.5,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104999,Mischa Zverev,105311,Joao Sousa,29.5,190.0,L,GER,29.0,,32.0,1216.0,27.9,185.0,R,POR,,,37.0,1100.0,2017,5.0,7.104144092987527,7.00397413672268,0.10016995626484704,1.6000000000000014,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104545,John Isner,105062,Mikhail Kukushkin,31.8,208.0,R,USA,20.0,,22.0,1760.0,29.1,183.0,R,KAZ,,LL,90.0,618.0,2017,68.0,7.473637108496206,6.428105272684596,1.0455318358116097,2.6999999999999993,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104792,Gael Monfils,105985,Darian King,30.5,193.0,R,FRA,10.0,,11.0,3280.0,24.8,188.0,R,BAR,,Q,131.0,453.0,2017,120.0,8.0959035329611,6.118097198041348,1.9778063349197526,5.699999999999999,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104607,Tomas Berdych,106216,Bjorn Fratangelo,31.4,196.0,R,CZE,13.0,,14.0,2835.0,23.6,183.0,R,USA,,WC,112.0,527.0,2017,98.0,7.950149887652018,6.269096283706261,1.6810536039457569,7.799999999999997,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,106415,Yoshihito Nishioka,103333,Ivo Karlovic,21.4,170.0,L,JPN,,LL,70.0,726.0,38.0,208.0,R,CRO,19.0,,21.0,1875.0,2017,-49.0,6.588926477533519,7.53689712956617,-0.9479706520326507,-16.6,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104259,Philipp Kohlschreiber,105238,Alexandr Dolgopolov,33.3,178.0,R,GER,28.0,,30.0,1270.0,28.3,180.0,R,UKR,,,64.0,785.0,2017,34.0,7.147559271189454,6.666956792429207,0.48060247876024764,4.9999999999999964,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104527,Stan Wawrinka,103893,Paolo Lorenzi,31.9,183.0,R,SUI,3.0,,3.0,5195.0,35.2,183.0,R,ITA,,,38.0,1077.0,2017,35.0,8.55564437779049,6.982862751468942,1.5727816263215475,-3.3000000000000043,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104926,Fabio Fognini,104542,Jo-Wilfried Tsonga,29.7,178.0,R,ITA,,,43.0,980.0,31.8,188.0,R,FRA,7.0,,8.0,3480.0,2017,-35.0,6.8885724595653635,8.15507488781144,-1.266502428246076,-2.1000000000000014,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,104655,Pablo Cuevas,105373,Martin Klizan,31.1,180.0,R,URU,27.0,,33.0,1190.0,27.6,191.0,L,SVK,,,66.0,775.0,2017,33.0,7.0825485693553,6.654152520183219,0.42839604917208085,3.5,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105077,Albert Ramos,106000,Damir Dzumhur,29.1,188.0,L,ESP,22.0,,24.0,1640.0,24.7,175.0,R,BIH,,,67.0,754.0,2017,43.0,7.403061091090091,6.626717749249025,0.7763433418410663,4.400000000000002,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105676,David Goffin,111575,Karen Khachanov,26.2,180.0,R,BEL,11.0,,12.0,3245.0,20.7,198.0,R,RUS,,,52.0,895.0,2017,40.0,8.085178748074537,6.79794041297493,1.2872383350996062,5.5,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105138,Roberto Bautista Agut,105173,Adrian Mannarino,28.8,183.0,R,ESP,16.0,,17.0,2190.0,28.6,180.0,L,FRA,,,61.0,791.0,2017,44.0,7.692113339595466,6.674561391814426,1.0175519477810404,0.1999999999999993,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105807,Pablo Carreno Busta,105376,Peter Gojowczyk,25.6,188.0,R,ESP,21.0,,23.0,1690.0,27.6,188.0,R,GER,,Q,148.0,394.0,2017,125.0,7.43307534889858,5.978885764901122,1.454189583997458,-2.0,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105583,Dusan Lajovic,103852,Feliciano Lopez,26.6,183.0,R,SRB,,Q,106.0,552.0,35.4,188.0,L,ESP,30.0,,34.0,1170.0,2017,-72.0,6.315358001522335,7.065613363597717,-0.7502553620753822,-8.799999999999997,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R64,3,105577,Vasek Pospisil,104918,Andy Murray,26.7,193.0,R,CAN,,Q,129.0,454.0,29.8,191.0,R,GBR,1.0,,1.0,12040.0,2017,-128.0,6.12029741895095,9.39607277189222,-3.2757753529412694,-3.1000000000000014,2.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R32,3,104925,Novak Djokovic,105223,Juan Martin del Potro,29.7,188.0,R,SRB,2.0,,2.0,9825.0,28.4,198.0,R,ARG,31.0,,35.0,1155.0,2017,33.0,9.192787212728593,7.052721049232323,2.14006616349627,1.3000000000000007,3.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R32,3,106401,Nick Kyrgios,100644,Alexander Zverev,21.8,193.0,R,AUS,15.0,,16.0,2255.0,19.8,198.0,R,GER,18.0,,20.0,1895.0,2017,4.0,7.721348612617949,7.547501682814967,0.17384692980298233,2.0,3.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R32,3,103819,Roger Federer,105449,Steve Johnson,35.5,185.0,R,SUI,9.0,,10.0,3305.0,27.1,188.0,R,USA,24.0,,27.0,1415.0,2017,17.0,8.10349427838097,7.255591274253665,0.8479030041273043,8.399999999999999,3.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R32,3,104745,Rafael Nadal,104269,Fernando Verdasco,30.7,185.0,L,ESP,5.0,,6.0,4415.0,33.3,188.0,L,ESP,26.0,,29.0,1325.0,2017,23.0,8.392989587956931,7.189922170745808,1.2030674172111233,-2.599999999999998,3.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R32,3,105453,Kei Nishikori,104180,Gilles Muller,27.1,178.0,R,JPN,4.0,,5.0,4730.0,33.8,193.0,L,LUX,25.0,,28.0,1370.0,2017,23.0,8.461891875631148,7.223295679562314,1.2385961960688334,-6.699999999999996,3.0
Indian Wells Masters,Hard,128,M,2017-03-06,2017,R32,3,105385,Donald Young,106298,Lucas Pouille,27.6,183.0,L,USA,,,60.0,801.0,23.0,185.0,R,FRA,14.0,,15.0,2421.0,2017,-45.0,6.687108607866515,7.792348924113037,-1.1052403162465225,4.600000000000001,3.0
