tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points,rank_diff,rank_pts_diff,age_diff,height_diff,w_ace_per_game,w_df_per_game,l_ace_per_game,l_df_per_game,w_1st_pct,w_1st_win_pct,w_bp_save_pct,l_1st_pct,l_1st_win_pct,l_bp_save_pct,match_length
2021-580,Australian Open,Hard,128,G,2021-02-08,198,105583,23.0,Unseeded,Dusan Lajovic,R,183.0,SRB,30.6,124079,0.0,Unseeded,Pedro Martinez,R,185.0,ESP,23.7,6-7(6) 7-5 6-1 6-4,5,R32,193.0,10.0,3.0,120.0,87.0,65.0,18.0,21.0,4.0,6.0,2.0,3.0,151.0,109.0,68.0,18.0,20.0,9.0,16.0,27.0,1785.0,87.0,810.0,-60.0,975.0,6.900000000000002,-2.0,0.45454545454545453,0.13636363636363635,0.09523809523809523,0.14285714285714285,0.725,0.7471264367816092,0.6666666666666666,0.7218543046357616,0.6238532110091743,0.5625,3.216666666666667
2021-580,Australian Open,Hard,128,G,2021-02-08,153,105575,0.0,Unseeded,Ricardas Berankis,R,175.0,LTU,30.6,111576,0.0,WC,Sumit Nagal,R,178.0,IND,23.4,6-2 7-5 6-3,5,R128,130.0,2.0,5.0,106.0,66.0,48.0,19.0,15.0,9.0,11.0,2.0,2.0,98.0,76.0,45.0,8.0,14.0,8.0,14.0,73.0,909.0,144.0,480.0,-71.0,429.0,7.200000000000003,-3.0,0.125,0.3125,0.13333333333333333,0.13333333333333333,0.6226415094339622,0.7272727272727273,0.8181818181818182,0.7755102040816326,0.5921052631578947,0.5714285714285714,2.1666666666666665
2021-580,Australian Open,Hard,128,G,2021-02-08,154,207830,0.0,Q,Tomas Machac,R,183.0,CZE,20.3,106408,0.0,Q,Mario Vilella Martinez,R,178.0,ESP,25.6,6-7(5) 7-5 6-0 3-0 RET,5,R128,152.0,11.0,1.0,98.0,64.0,51.0,19.0,17.0,5.0,6.0,14.0,10.0,120.0,60.0,41.0,25.0,16.0,6.0,12.0,199.0,333.0,181.0,359.0,18.0,-26.0,-5.300000000000001,5.0,0.6111111111111112,0.05555555555555555,0.8235294117647058,0.5882352941176471,0.6530612244897959,0.796875,0.8333333333333334,0.5,0.6833333333333333,0.5,2.533333333333333
2021-580,Australian Open,Hard,128,G,2021-02-08,137,126205,0.0,Unseeded,Tommy Paul,R,185.0,USA,23.7,105932,0.0,Unseeded,Nikoloz Basilashvili,R,185.0,GEO,28.9,6-4 7-6(0) 6-4,5,R128,130.0,11.0,1.0,102.0,73.0,52.0,15.0,16.0,7.0,10.0,3.0,5.0,106.0,61.0,38.0,21.0,16.0,9.0,14.0,53.0,1080.0,40.0,1405.0,13.0,-325.0,-5.199999999999999,0.0,0.6470588235294118,0.058823529411764705,0.17647058823529413,0.29411764705882354,0.7156862745098039,0.7123287671232876,0.7,0.5754716981132075,0.6229508196721312,0.6428571428571429,2.1666666666666665
2021-580,Australian Open,Hard,128,G,2021-02-08,179,106043,8.0,Unseeded,Diego Schwartzman,R,170.0,ARG,28.4,124186,0.0,LL,Alexandre Muller,R,183.0,FRA,24.0,6-2 6-0 6-3,5,R64,92.0,0.0,1.0,60.0,41.0,28.0,11.0,12.0,2.0,4.0,5.0,5.0,73.0,47.0,19.0,9.0,11.0,6.0,15.0,9.0,3480.0,210.0,305.0,-201.0,3175.0,4.399999999999999,-13.0,0.0,0.07692307692307693,0.4166666666666667,0.4166666666666667,0.6833333333333333,0.6829268292682927,0.5,0.6438356164383562,0.40425531914893614,0.4,1.5333333333333334
2021-580,Australian Open,Hard,128,G,2021-02-08,193,200282,21.0,Unseeded,Alex De Minaur,R,183.0,AUS,21.9,104655,0.0,Unseeded,Pablo Cuevas,R,180.0,URU,35.1,6-3 6-3 7-5,5,R64,119.0,1.0,0.0,86.0,51.0,44.0,18.0,15.0,2.0,3.0,9.0,2.0,101.0,68.0,45.0,12.0,15.0,9.0,14.0,23.0,2065.0,72.0,927.0,-49.0,1138.0,-13.200000000000003,3.0,0.0625,0.0,0.5625,0.125,0.5930232558139535,0.8627450980392157,0.6666666666666666,0.6732673267326733,0.6617647058823529,0.6428571428571429,1.9833333333333334
2021-580,Australian Open,Hard,128,G,2021-02-08,192,104926,16.0,Unseeded,Fabio Fognini,R,178.0,ITA,33.7,106099,0.0,Unseeded,Salvatore Caruso,R,185.0,ITA,28.1,4-6 6-2 2-6 6-3 7-6(12),5,R64,236.0,5.0,6.0,148.0,81.0,63.0,40.0,24.0,4.0,7.0,10.0,5.0,147.0,81.0,59.0,37.0,23.0,10.0,13.0,17.0,2535.0,78.0,863.0,-61.0,1672.0,5.600000000000001,-7.0,0.2,0.24,0.4166666666666667,0.20833333333333334,0.5472972972972973,0.7777777777777778,0.5714285714285714,0.5510204081632653,0.7283950617283951,0.7692307692307693,3.933333333333333
2021-580,Australian Open,Hard,128,G,2021-02-08,191,126610,9.0,Unseeded,Matteo Berrettini,R,196.0,ITA,24.8,207830,0.0,Q,Tomas Machac,R,183.0,CZE,20.3,6-3 6-2 4-6 6-3,5,R64,159.0,19.0,2.0,117.0,78.0,61.0,19.0,18.0,12.0,13.0,9.0,2.0,122.0,78.0,45.0,25.0,18.0,4.0,9.0,10.0,3345.0,199.0,333.0,-189.0,3012.0,4.5,13.0,1.0,0.10526315789473684,0.47368421052631576,0.10526315789473684,0.6666666666666666,0.782051282051282,0.9230769230769231,0.639344262295082,0.5769230769230769,0.4444444444444444,2.65
2021-580,Australian Open,Hard,128,G,2021-02-08,190,111575,19.0,Unseeded,Karen Khachanov,R,198.0,RUS,24.7,105575,0.0,Unseeded,Ricardas Berankis,R,175.0,LTU,30.6,6-2 6-4 6-4,5,R64,117.0,12.0,2.0,77.0,51.0,39.0,20.0,14.0,2.0,2.0,4.0,4.0,109.0,68.0,43.0,19.0,14.0,10.0,14.0,20.0,2290.0,73.0,909.0,-53.0,1381.0,-5.900000000000002,23.0,0.8,0.13333333333333333,0.26666666666666666,0.26666666666666666,0.6623376623376623,0.7647058823529411,1.0,0.6238532110091743,0.6323529411764706,0.7142857142857143,1.95
2021-580,Australian Open,Hard,128,G,2021-02-08,189,144707,0.0,Unseeded,Mikael Ymer,R,183.0,SWE,22.4,207989,0.0,Q,Carlos Alcaraz,R,183.0,ESP,17.7,2-6 6-4 6-4 7-6(5),5,R64,188.0,2.0,8.0,132.0,88.0,56.0,19.0,20.0,7.0,15.0,7.0,5.0,133.0,83.0,52.0,22.0,20.0,10.0,18.0,95.0,775.0,141.0,484.0,-46.0,291.0,4.699999999999999,0.0,0.09523809523809523,0.38095238095238093,0.3333333333333333,0.23809523809523808,0.6666666666666666,0.6363636363636364,0.4666666666666667,0.6240601503759399,0.6265060240963856,0.5555555555555556,3.1333333333333333
2021-580,Australian Open,Hard,128,G,2021-02-08,188,126774,5.0,Unseeded,Stefanos Tsitsipas,R,193.0,GRE,22.4,106423,0.0,WC,Thanasi Kokkinakis,R,193.0,AUS,24.8,6-7(5) 6-4 6-1 6-7(5) 6-4,5,R64,272.0,17.0,10.0,147.0,93.0,80.0,30.0,26.0,3.0,3.0,23.0,8.0,207.0,129.0,93.0,36.0,25.0,17.0,22.0,6.0,5965.0,267.0,209.0,-261.0,5756.0,-2.400000000000002,0.0,0.6296296296296297,0.37037037037037035,0.8846153846153846,0.3076923076923077,0.6326530612244898,0.8602150537634409,1.0,0.6231884057971014,0.7209302325581395,0.7727272727272727,4.533333333333333
2021-580,Australian Open,Hard,128,G,2021-02-08,187,106421,4.0,Unseeded,Daniil Medvedev,R,198.0,RUS,24.9,106148,0.0,Unseeded,Roberto Carballes Baena,R,183.0,ESP,27.8,6-2 7-5 6-1,5,R64,104.0,13.0,3.0,76.0,49.0,42.0,13.0,14.0,2.0,4.0,0.0,3.0,72.0,40.0,19.0,13.0,13.0,1.0,8.0,4.0,8715.0,99.0,751.0,-95.0,7964.0,-2.900000000000002,15.0,0.8666666666666667,0.2,0.0,0.21428571428571427,0.6447368421052632,0.8571428571428571,0.5,0.5555555555555556,0.475,0.125,1.7333333333333334
2021-580,Australian Open,Hard,128,G,2021-02-08,185,111456,0.0,Unseeded,Mackenzie Mcdonald,R,178.0,USA,25.8,106432,22.0,Unseeded,Borna Coric,R,188.0,CRO,24.2,6-4 6-2 4-6 6-4,5,R64,149.0,13.0,0.0,115.0,82.0,59.0,23.0,19.0,4.0,5.0,18.0,5.0,106.0,70.0,55.0,16.0,19.0,6.0,10.0,192.0,345.0,25.0,1855.0,167.0,-1510.0,1.6000000000000014,-10.0,0.65,0.0,0.9,0.25,0.7130434782608696,0.7195121951219512,0.8,0.660377358490566,0.7857142857142857,0.6,2.4833333333333334
2021-580,Australian Open,Hard,128,G,2021-02-08,184,144750,0.0,Unseeded,Lloyd Harris,R,193.0,RSA,23.9,200615,0.0,WC,Alexei Popyrin,R,196.0,AUS,21.5,6-2 1-6 6-3 6-7(5) 6-3,5,R64,180.0,25.0,5.0,127.0,82.0,71.0,23.0,23.0,2.0,4.0,21.0,7.0,141.0,82.0,64.0,29.0,22.0,4.0,8.0,91.0,793.0,113.0,643.0,-22.0,150.0,2.3999999999999986,-3.0,1.0416666666666667,0.20833333333333334,0.9130434782608695,0.30434782608695654,0.6456692913385826,0.8658536585365854,0.5,0.5815602836879432,0.7804878048780488,0.5,3.0
2021-580,Australian Open,Hard,128,G,2021-02-08,183,105430,0.0,Unseeded,Radu Albot,R,175.0,MDA,31.2,106331,0.0,WC,Christopher Oconnell,R,183.0,AUS,26.6,6-2 7-5 7-6(8),5,R64,140.0,5.0,3.0,103.0,76.0,58.0,15.0,16.0,2.0,3.0,12.0,1.0,104.0,66.0,46.0,18.0,16.0,6.0,10.0,85.0,817.0,121.0,568.0,-36.0,249.0,4.599999999999998,-8.0,0.29411764705882354,0.17647058823529413,0.7058823529411765,0.058823529411764705,0.7378640776699029,0.7631578947368421,0.6666666666666666,0.6346153846153846,0.696969696969697,0.6,2.3333333333333335
2021-580,Australian Open,Hard,128,G,2021-02-08,182,134770,24.0,Unseeded,Casper Ruud,R,183.0,NOR,22.1,126205,0.0,Unseeded,Tommy Paul,R,185.0,USA,23.7,3-6 6-2 6-4 7-5,5,R64,163.0,11.0,4.0,132.0,89.0,59.0,26.0,20.0,10.0,13.0,4.0,4.0,116.0,71.0,48.0,22.0,19.0,6.0,11.0,28.0,1739.0,53.0,1080.0,-25.0,659.0,-1.5999999999999979,-2.0,0.5238095238095238,0.19047619047619047,0.2,0.2,0.6742424242424242,0.6629213483146067,0.7692307692307693,0.6120689655172413,0.676056338028169,0.5454545454545454,2.716666666666667
2021-580,Australian Open,Hard,128,G,2021-02-08,181,103852,0.0,Unseeded,Feliciano Lopez,L,188.0,ESP,39.3,132283,31.0,Unseeded,Lorenzo Sonego,R,191.0,ITA,25.7,5-7 3-6 6-3 7-5 6-4,5,R64,198.0,16.0,4.0,154.0,94.0,75.0,34.0,26.0,9.0,11.0,15.0,3.0,141.0,106.0,80.0,21.0,26.0,0.0,3.0,65.0,998.0,35.0,1588.0,30.0,-590.0,13.599999999999998,-3.0,0.5925925925925926,0.14814814814814814,0.5555555555555556,0.1111111111111111,0.6103896103896104,0.7978723404255319,0.8181818181818182,0.75177304964539,0.7547169811320755,0.0,3.3
2021-580,Australian Open,Hard,128,G,2021-02-08,180,126094,7.0,Unseeded,Andrey Rublev,R,188.0,RUS,23.3,106329,0.0,Unseeded,Thiago Monteiro,L,183.0,BRA,26.6,6-4 6-4 7-6(8),5,R64,128.0,16.0,0.0,93.0,59.0,49.0,25.0,16.0,4.0,4.0,10.0,2.0,110.0,74.0,53.0,22.0,16.0,7.0,9.0,8.0,4429.0,74.0,894.0,-66.0,3535.0,-3.3000000000000007,5.0,0.9411764705882353,0.0,0.5882352941176471,0.11764705882352941,0.6344086021505376,0.8305084745762712,1.0,0.6727272727272727,0.7162162162162162,0.7777777777777778,2.1333333333333333
2021-580,Australian Open,Hard,128,G,2021-02-08,178,106234,0.0,Q,Aslan Karatsev,R,185.0,RUS,27.4,106078,0.0,Unseeded,Egor Gerasimov,R,196.0,BLR,28.2,6-0 6-1 6-0,5,R64,93.0,10.0,2.0,68.0,40.0,29.0,16.0,10.0,5.0,5.0,5.0,5.0,74.0,51.0,20.0,7.0,9.0,8.0,17.0,114.0,642.0,79.0,854.0,35.0,-212.0,-0.8000000000000007,-11.0,0.9090909090909091,0.18181818181818182,0.5,0.5,0.5882352941176471,0.725,1.0,0.6891891891891891,0.39215686274509803,0.47058823529411764,1.55
2021-580,Australian Open,Hard,128,G,2021-02-08,226,104925,1.0,Unseeded,Novak Djokovic,R,188.0,SRB,33.7,106421,4.0,Unseeded,Daniil Medvedev,R,198.0,RUS,24.9,7-5 6-2 6-2,5,F,113.0,3.0,2.0,78.0,52.0,38.0,15.0,14.0,2.0,4.0,6.0,4.0,77.0,49.0,34.0,9.0,14.0,4.0,11.0,1.0,12030.0,4.0,8715.0,-3.0,3315.0,8.800000000000004,-10.0,0.2,0.13333333333333333,0.4,0.26666666666666666,0.6666666666666666,0.7307692307692307,0.5,0.6363636363636364,0.6938775510204082,0.36363636363636365,1.8833333333333333
2021-580,Australian Open,Hard,128,G,2021-02-08,177,200000,20.0,Unseeded,Felix Auger Aliassime,R,193.0,CAN,20.5,105902,0.0,Unseeded,James Duckworth,R,183.0,AUS,29.0,6-4 6-1 6-2,5,R64,105.0,19.0,3.0,69.0,43.0,35.0,15.0,13.0,0.0,0.0,3.0,1.0,74.0,50.0,28.0,12.0,12.0,4.0,10.0,19.0,2346.0,105.0,721.0,-86.0,1625.0,-8.5,10.0,1.3571428571428572,0.21428571428571427,0.23076923076923078,0.07692307692307693,0.6231884057971014,0.813953488372093,0.0,0.6756756756756757,0.56,0.4,1.75
2021-580,Australian Open,Hard,128,G,2021-02-08,176,133430,11.0,Unseeded,Denis Shapovalov,L,185.0,CAN,21.8,106071,0.0,Q,Bernard Tomic,R,196.0,AUS,28.3,6-1 6-3 6-2,5,R64,107.0,16.0,7.0,83.0,50.0,42.0,18.0,12.0,7.0,7.0,6.0,5.0,95.0,51.0,29.0,18.0,12.0,5.0,11.0,12.0,2830.0,233.0,253.0,-221.0,2577.0,-6.5,-11.0,1.2307692307692308,0.5384615384615384,0.46153846153846156,0.38461538461538464,0.6024096385542169,0.84,1.0,0.5368421052631579,0.5686274509803921,0.45454545454545453,1.7833333333333334
2021-580,Australian Open,Hard,128,G,2021-02-08,175,105807,15.0,Unseeded,Pablo Carreno Busta,R,188.0,ESP,29.5,106210,0.0,Unseeded,Jiri Vesely,L,198.0,CZE,27.5,6-3 7-6(3) 2-6 6-4,5,R64,153.0,3.0,4.0,125.0,77.0,62.0,27.0,20.0,6.0,8.0,36.0,4.0,107.0,75.0,60.0,15.0,19.0,1.0,3.0,16.0,2585.0,68.0,958.0,-52.0,1627.0,2.0,-10.0,0.14285714285714285,0.19047619047619047,1.8,0.2,0.616,0.8051948051948052,0.75,0.7009345794392523,0.8,0.3333333333333333,2.55
2021-580,Australian Open,Hard,128,G,2021-02-08,174,105777,18.0,Unseeded,Grigor Dimitrov,R,191.0,BUL,29.7,106109,0.0,WC,Alex Bolt,L,183.0,AUS,28.0,7-6(1) 6-1 6-2,5,R64,110.0,10.0,4.0,85.0,58.0,47.0,17.0,14.0,4.0,4.0,6.0,3.0,87.0,60.0,33.0,14.0,13.0,5.0,9.0,21.0,2260.0,166.0,400.0,-145.0,1860.0,1.6999999999999993,8.0,0.6666666666666666,0.26666666666666666,0.42857142857142855,0.21428571428571427,0.6823529411764706,0.8103448275862069,1.0,0.6896551724137931,0.55,0.5555555555555556,1.8333333333333333
2021-580,Australian Open,Hard,128,G,2021-02-08,172,106233,3.0,Unseeded,Dominic Thiem,R,185.0,AUT,27.4,136440,0.0,Unseeded,Dominik Koepfer,L,180.0,GER,26.7,6-4 6-0 6-2,5,R64,99.0,7.0,2.0,67.0,47.0,38.0,13.0,12.0,2.0,2.0,1.0,3.0,74.0,43.0,26.0,11.0,12.0,6.0,12.0,3.0,9125.0,70.0,931.0,-67.0,8194.0,0.6999999999999993,5.0,0.5384615384615384,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.7014925373134329,0.8085106382978723,1.0,0.581081081081081,0.6046511627906976,0.5,1.65
2021-580,Australian Open,Hard,128,G,2021-02-08,171,100644,6.0,Unseeded,Alexander Zverev,R,198.0,GER,23.8,202195,0.0,Q,Maxime Cressy,R,201.0,USA,23.7,7-5 6-4 6-3,5,R64,124.0,15.0,3.0,87.0,62.0,51.0,15.0,16.0,4.0,4.0,10.0,9.0,104.0,64.0,41.0,24.0,15.0,6.0,10.0,7.0,5615.0,172.0,389.0,-165.0,5226.0,0.10000000000000142,-3.0,0.8823529411764706,0.17647058823529413,0.625,0.5625,0.7126436781609196,0.8225806451612904,1.0,0.6153846153846154,0.640625,0.6,2.066666666666667
2021-580,Australian Open,Hard,128,G,2021-02-08,170,105173,32.0,Unseeded,Adrian Mannarino,L,180.0,FRA,32.6,200175,0.0,Unseeded,Miomir Kecmanovic,R,183.0,SRB,21.4,6-1 6-2 6-4,5,R64,110.0,10.0,2.0,75.0,49.0,40.0,13.0,13.0,2.0,3.0,5.0,2.0,84.0,53.0,30.0,12.0,12.0,10.0,16.0,36.0,1561.0,41.0,1353.0,-5.0,208.0,11.200000000000003,-3.0,0.7142857142857143,0.14285714285714285,0.38461538461538464,0.15384615384615385,0.6533333333333333,0.8163265306122449,0.6666666666666666,0.6309523809523809,0.5660377358490566,0.625,1.8333333333333333
2021-580,Australian Open,Hard,128,G,2021-02-08,169,105583,23.0,Unseeded,Dusan Lajovic,R,183.0,SRB,30.6,122330,0.0,Unseeded,Alexander Bublik,R,196.0,KAZ,23.6,6-4 7-6(4) 4-6 6-3,5,R64,185.0,6.0,3.0,147.0,103.0,72.0,22.0,21.0,17.0,20.0,25.0,10.0,129.0,71.0,57.0,24.0,20.0,5.0,9.0,27.0,1785.0,45.0,1220.0,-18.0,565.0,7.0,-13.0,0.2727272727272727,0.13636363636363635,1.1904761904761905,0.47619047619047616,0.7006802721088435,0.6990291262135923,0.85,0.5503875968992248,0.8028169014084507,0.5555555555555556,3.0833333333333335
2021-580,Australian Open,Hard,128,G,2021-02-08,168,124079,0.0,Unseeded,Pedro Martinez,R,185.0,ESP,23.7,200325,0.0,Unseeded,Emil Ruusuvuori,R,188.0,FIN,21.8,1-6 6-3 6-2 7-6(5),5,R64,189.0,5.0,5.0,120.0,81.0,52.0,21.0,18.0,5.0,10.0,10.0,3.0,119.0,77.0,44.0,21.0,18.0,8.0,14.0,87.0,810.0,86.0,816.0,1.0,-6.0,1.8999999999999986,-3.0,0.2631578947368421,0.2631578947368421,0.5263157894736842,0.15789473684210525,0.675,0.6419753086419753,0.5,0.6470588235294118,0.5714285714285714,0.5714285714285714,3.15
2021-580,Australian Open,Hard,128,G,2021-02-08,166,105916,0.0,Unseeded,Marton Fucsovics,R,188.0,HUN,29.0,104527,17.0,Unseeded,Stan Wawrinka,R,183.0,SUI,35.8,7-5 6-1 4-6 2-6 7-6(9),5,R64,239.0,2.0,5.0,134.0,76.0,50.0,38.0,25.0,1.0,6.0,9.0,2.0,170.0,99.0,64.0,38.0,24.0,11.0,17.0,55.0,1072.0,18.0,2365.0,37.0,-1293.0,-6.799999999999997,5.0,0.07692307692307693,0.19230769230769232,0.36,0.08,0.5671641791044776,0.6578947368421053,0.16666666666666666,0.5823529411764706,0.6464646464646465,0.6470588235294118,3.9833333333333334
2021-580,Australian Open,Hard,128,G,2021-02-08,164,104925,1.0,Unseeded,Novak Djokovic,R,188.0,SRB,33.7,126207,0.0,Unseeded,Frances Tiafoe,R,188.0,USA,23.0,6-3 6-7(3) 7-6(2) 6-3,5,R64,210.0,26.0,5.0,120.0,74.0,62.0,27.0,21.0,1.0,3.0,23.0,8.0,148.0,78.0,58.0,34.0,21.0,9.0,14.0,1.0,12030.0,64.0,1005.0,-63.0,11025.0,10.700000000000003,0.0,1.1818181818181819,0.22727272727272727,1.0454545454545454,0.36363636363636365,0.6166666666666667,0.8378378378378378,0.3333333333333333,0.527027027027027,0.7435897435897436,0.6428571428571429,3.5
2021-580,Australian Open,Hard,128,G,2021-02-08,209,126610,9.0,Unseeded,Matteo Berrettini,R,196.0,ITA,24.8,111575,19.0,Unseeded,Karen Khachanov,R,198.0,RUS,24.7,7-6(1) 7-6(5) 7-6(5),5,R32,179.0,18.0,1.0,122.0,76.0,64.0,23.0,18.0,2.0,4.0,12.0,3.0,122.0,77.0,56.0,24.0,18.0,4.0,6.0,10.0,3345.0,20.0,2290.0,-10.0,1055.0,0.10000000000000142,-2.0,0.9473684210526315,0.05263157894736842,0.631578947368421,0.15789473684210525,0.6229508196721312,0.8421052631578947,0.5,0.6311475409836066,0.7272727272727273,0.6666666666666666,2.9833333333333334
2021-580,Australian Open,Hard,128,G,2021-02-08,162,111581,0.0,Q,Michael Mmoh,R,188.0,USA,23.0,104678,0.0,Q,Viktor Troicki,R,193.0,SRB,34.9,7-6(3) 6-7(3) 3-6 7-6(3) 7-5,5,R128,246.0,9.0,8.0,184.0,122.0,85.0,25.0,29.0,7.0,13.0,16.0,3.0,178.0,122.0,79.0,32.0,28.0,5.0,11.0,177.0,368.0,202.0,326.0,-25.0,42.0,-11.899999999999999,-5.0,0.3,0.26666666666666666,0.5517241379310345,0.10344827586206896,0.6630434782608695,0.6967213114754098,0.5384615384615384,0.6853932584269663,0.6475409836065574,0.45454545454545453,4.1
2021-580,Australian Open,Hard,128,G,2021-02-08,160,111815,0.0,Unseeded,Cameron Norrie,L,188.0,GBR,25.4,105554,30.0,Unseeded,Daniel Evans,R,175.0,GBR,30.7,6-4 4-6 6-4 7-5,5,R128,207.0,8.0,4.0,117.0,80.0,57.0,22.0,21.0,3.0,6.0,9.0,7.0,151.0,95.0,62.0,26.0,21.0,11.0,16.0,69.0,935.0,26.0,1794.0,43.0,-859.0,-5.300000000000001,13.0,0.36363636363636365,0.18181818181818182,0.4090909090909091,0.3181818181818182,0.6837606837606838,0.7125,0.5,0.6291390728476821,0.6526315789473685,0.6875,3.45
2021-580,Australian Open,Hard,128,G,2021-02-08,159,200282,21.0,Unseeded,Alex De Minaur,R,183.0,AUS,21.9,105815,0.0,Unseeded,Tennys Sandgren,R,188.0,USA,29.5,7-5 6-1 6-1,5,R128,108.0,4.0,1.0,64.0,43.0,37.0,15.0,13.0,0.0,0.0,12.0,5.0,99.0,53.0,34.0,18.0,13.0,6.0,12.0,23.0,2065.0,51.0,1091.0,-28.0,974.0,-7.600000000000001,-5.0,0.2857142857142857,0.07142857142857142,0.8571428571428571,0.35714285714285715,0.671875,0.8604651162790697,0.0,0.5353535353535354,0.6415094339622641,0.5,1.8
2021-580,Australian Open,Hard,128,G,2021-02-08,158,104655,0.0,Unseeded,Pablo Cuevas,R,180.0,URU,35.1,104312,0.0,Unseeded,Andreas Seppi,R,190.0,ITA,36.9,6-4 4-6 6-2 6-2,5,R128,140.0,10.0,1.0,101.0,62.0,49.0,23.0,18.0,1.0,3.0,7.0,3.0,104.0,53.0,35.0,28.0,18.0,0.0,6.0,72.0,927.0,108.0,699.0,-36.0,228.0,-1.7999999999999972,-10.0,0.5263157894736842,0.05263157894736842,0.3684210526315789,0.15789473684210525,0.6138613861386139,0.7903225806451613,0.3333333333333333,0.5096153846153846,0.660377358490566,0.0,2.3333333333333335
2021-580,Australian Open,Hard,128,G,2021-02-08,157,106099,0.0,Unseeded,Salvatore Caruso,R,185.0,ITA,28.1,105967,0.0,Q,Henri Laaksonen,R,185.0,SUI,28.8,6-2 6-4 6-3,5,R128,107.0,5.0,0.0,74.0,46.0,37.0,13.0,14.0,2.0,4.0,8.0,8.0,99.0,57.0,37.0,12.0,13.0,11.0,18.0,78.0,863.0,139.0,492.0,-61.0,371.0,-0.6999999999999993,0.0,0.3333333333333333,0.0,0.5714285714285714,0.5714285714285714,0.6216216216216216,0.8043478260869565,0.5,0.5757575757575758,0.6491228070175439,0.6111111111111112,1.7833333333333334
2021-580,Australian Open,Hard,128,G,2021-02-08,156,104926,16.0,Unseeded,Fabio Fognini,R,178.0,ITA,33.7,105732,0.0,Unseeded,Pierre Hugues Herbert,R,188.0,FRA,29.8,6-4 6-2 6-3,5,R128,114.0,2.0,8.0,78.0,43.0,34.0,21.0,14.0,0.0,0.0,9.0,3.0,84.0,39.0,28.0,22.0,13.0,6.0,11.0,17.0,2535.0,84.0,822.0,-67.0,1713.0,3.900000000000002,-10.0,0.13333333333333333,0.5333333333333333,0.6428571428571429,0.21428571428571427,0.5512820512820513,0.7906976744186046,0.0,0.4642857142857143,0.717948717948718,0.5454545454545454,1.9
2021-580,Australian Open,Hard,128,G,2021-02-08,155,126610,9.0,Unseeded,Matteo Berrettini,R,196.0,ITA,24.8,104731,0.0,Unseeded,Kevin Anderson,R,203.0,RSA,34.7,7-6(9) 7-5 6-3,5,R128,143.0,14.0,1.0,95.0,72.0,64.0,15.0,17.0,3.0,3.0,18.0,2.0,112.0,85.0,61.0,16.0,16.0,5.0,7.0,10.0,3345.0,81.0,845.0,-71.0,2500.0,-9.900000000000002,-7.0,0.7777777777777778,0.05555555555555555,1.0588235294117647,0.11764705882352941,0.7578947368421053,0.8888888888888888,1.0,0.7589285714285714,0.7176470588235294,0.7142857142857143,2.3833333333333333
2021-580,Australian Open,Hard,128,G,2021-02-08,100,104925,1.0,Unseeded,Novak Djokovic,R,188.0,SRB,33.7,104871,0.0,Unseeded,Jeremy Chardy,R,188.0,FRA,33.9,6-3 6-1 6-2,5,R128,91.0,9.0,1.0,57.0,43.0,37.0,11.0,12.0,0.0,0.0,3.0,3.0,86.0,51.0,30.0,13.0,12.0,7.0,13.0,1.0,12030.0,61.0,1020.0,-60.0,11010.0,-0.19999999999999574,0.0,0.6923076923076923,0.07692307692307693,0.23076923076923078,0.23076923076923078,0.7543859649122807,0.8604651162790697,0.0,0.5930232558139535,0.5882352941176471,0.5384615384615384,1.5166666666666666
2021-580,Australian Open,Hard,128,G,2021-02-08,101,126207,0.0,Unseeded,Frances Tiafoe,R,188.0,USA,23.0,105882,0.0,Unseeded,Stefano Travaglia,R,185.0,ITA,29.1,7-6(5) 6-2 6-2,5,R128,111.0,6.0,3.0,87.0,47.0,35.0,18.0,14.0,4.0,8.0,8.0,2.0,83.0,56.0,33.0,8.0,14.0,4.0,12.0,64.0,1005.0,60.0,1024.0,4.0,-19.0,-6.100000000000001,3.0,0.4,0.2,0.5333333333333333,0.13333333333333333,0.5402298850574713,0.7446808510638298,0.5,0.6746987951807228,0.5892857142857143,0.3333333333333333,1.85
2021-580,Australian Open,Hard,128,G,2021-02-08,102,124187,0.0,Unseeded,Reilly Opelka,R,211.0,USA,23.4,104229,0.0,Unseeded,Yen Hsun Lu,R,180.0,TPE,37.4,6-3 7-6(2) 6-3,5,R128,115.0,18.0,2.0,84.0,53.0,45.0,21.0,15.0,1.0,2.0,3.0,4.0,92.0,65.0,43.0,14.0,15.0,5.0,8.0,38.0,1422.0,1009.0,10.0,-971.0,1412.0,-14.0,31.0,1.125,0.125,0.1875,0.25,0.6309523809523809,0.8490566037735849,0.5,0.7065217391304348,0.6615384615384615,0.625,1.9166666666666667
